split,analysis,anchor,anchor_label,feature_mode,layer,n,n_harmful,n_nonharmful,ba,auroc,support_status
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,16,22,22,0,0.09090909090909091,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,17,22,22,0,0.2727272727272727,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,18,22,22,0,0.45454545454545453,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,19,22,22,0,0.8181818181818182,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,20,22,22,0,0.3181818181818182,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,21,22,22,0,0.36363636363636365,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,22,22,22,0,0.4090909090909091,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,23,22,22,0,0.36363636363636365,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,24,22,22,0,0.2727272727272727,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,25,22,22,0,0.4090909090909091,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,26,22,22,0,0.6363636363636364,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,27,22,22,0,1.0,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,28,22,22,0,1.0,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,29,22,22,0,0.9090909090909091,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,30,22,22,0,0.8181818181818182,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,31,22,22,0,0.7727272727272727,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,32,22,22,0,0.7727272727272727,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,33,22,22,0,0.7272727272727273,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,34,22,22,0,0.6818181818181818,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,35,22,22,0,0.5454545454545454,nan,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,0,22,21,1,0.5714285714285714,0.5714285714285714,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,1,22,21,1,0.5476190476190477,0.9047619047619048,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,2,22,21,1,0.5476190476190477,0.9047619047619048,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,3,22,21,1,0.5952380952380952,0.9523809523809523,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,4,22,21,1,0.5714285714285714,0.9523809523809523,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,5,22,21,1,0.5476190476190477,0.9523809523809523,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,6,22,21,1,0.5476190476190477,0.9523809523809523,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,7,22,21,1,0.5476190476190477,0.9523809523809523,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,8,22,21,1,0.7142857142857143,0.9523809523809523,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,9,22,21,1,0.6428571428571428,0.9523809523809523,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,10,22,21,1,0.7142857142857143,0.9523809523809523,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,11,22,21,1,0.7142857142857143,0.8571428571428571,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,12,22,21,1,0.6904761904761905,1.0,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,13,22,21,1,0.7142857142857143,1.0,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,14,22,21,1,0.6428571428571428,0.9523809523809523,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,15,22,21,1,0.6428571428571428,0.9047619047619048,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,16,22,21,1,0.6428571428571428,0.9047619047619048,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,17,22,21,1,0.7142857142857143,0.8571428571428571,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,18,22,21,1,0.6904761904761905,0.8571428571428571,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,19,22,21,1,0.7380952380952381,0.6666666666666666,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,20,22,21,1,0.7857142857142857,0.5714285714285714,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,21,22,21,1,0.7619047619047619,0.5238095238095238,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,22,22,21,1,0.7142857142857143,0.42857142857142855,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,23,22,21,1,0.2619047619047619,0.38095238095238093,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,24,22,21,1,0.23809523809523808,0.38095238095238093,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,25,22,21,1,0.23809523809523808,0.3333333333333333,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,26,22,21,1,0.2619047619047619,0.2857142857142857,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,27,22,21,1,0.2619047619047619,0.3333333333333333,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,28,22,21,1,0.2619047619047619,0.2857142857142857,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,29,22,21,1,0.23809523809523808,0.19047619047619047,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,30,22,21,1,0.21428571428571427,0.19047619047619047,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,31,22,21,1,0.23809523809523808,0.23809523809523808,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,32,22,21,1,0.23809523809523808,0.23809523809523808,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,33,22,21,1,0.23809523809523808,0.19047619047619047,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,34,22,21,1,0.23809523809523808,0.19047619047619047,supported
CLEAN,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,35,22,21,1,0.23809523809523808,0.23809523809523808,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,0,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,1,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,2,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,3,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,4,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,5,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,6,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,7,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,8,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,9,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,10,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,11,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,12,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,13,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,14,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,15,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,16,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,17,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,18,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,19,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,20,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,21,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,22,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,23,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,24,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,25,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,26,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,27,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,28,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,29,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,30,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,31,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,32,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,33,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,34,0,0,0,nan,nan,supported
CLEAN,cross_evidence_emotional_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,35,0,0,0,nan,nan,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,0,42,37,5,0.7837837837837838,0.8594594594594595,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,1,42,37,5,0.8513513513513513,0.854054054054054,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,2,42,37,5,0.7567567567567568,0.8594594594594595,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,3,42,37,5,0.7297297297297297,0.8756756756756756,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,4,42,37,5,0.7702702702702703,0.8702702702702703,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,5,42,37,5,0.8108108108108107,0.8810810810810812,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,6,42,37,5,0.7027027027027027,0.8972972972972972,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,7,42,37,5,0.7297297297297297,0.8918918918918919,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,8,42,37,5,0.7702702702702703,0.9081081081081082,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,9,42,37,5,0.8243243243243243,0.9081081081081082,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,10,42,37,5,0.7297297297297297,0.9027027027027028,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,11,42,37,5,0.7567567567567568,0.8972972972972972,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,12,42,37,5,0.7297297297297297,0.9297297297297298,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,13,42,37,5,0.7027027027027027,0.9243243243243243,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,14,42,37,5,0.6891891891891893,0.9243243243243243,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,15,42,37,5,0.6891891891891893,0.9243243243243243,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,16,42,37,5,0.6891891891891893,0.9405405405405406,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,17,42,37,5,0.6891891891891893,0.9459459459459459,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,18,42,37,5,0.6891891891891893,0.9567567567567568,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,19,42,37,5,0.6891891891891893,0.9351351351351351,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,20,42,37,5,0.7162162162162162,0.8810810810810811,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,21,42,37,5,0.7297297297297297,0.9135135135135136,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,22,42,37,5,0.7162162162162162,0.9297297297297298,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,23,42,37,5,0.7297297297297297,0.9459459459459459,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,24,42,37,5,0.7162162162162162,0.9621621621621622,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,25,42,37,5,0.7162162162162162,0.972972972972973,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,26,42,37,5,0.7027027027027027,0.972972972972973,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,27,42,37,5,0.7162162162162162,0.9783783783783784,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,28,42,37,5,0.7297297297297297,0.9837837837837838,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,29,42,37,5,0.7297297297297297,0.9837837837837838,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,30,42,37,5,0.7297297297297297,0.9891891891891893,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,31,42,37,5,0.7297297297297297,0.9837837837837838,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,32,42,37,5,0.7432432432432432,0.9837837837837838,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,33,42,37,5,0.7432432432432432,0.9783783783783784,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,34,42,37,5,0.7297297297297297,0.9783783783783784,supported
OUTLIER,overall_harmful_pooled,end_of_user_message,S3,delta,35,42,37,5,0.7567567567567568,0.9837837837837838,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,0,14,9,5,0.4222222222222222,0.35555555555555557,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,1,14,9,5,0.4777777777777778,0.35555555555555557,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,2,14,9,5,0.6888888888888889,0.5555555555555556,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,3,14,9,5,0.6888888888888889,0.5333333333333333,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,4,14,9,5,0.6333333333333333,0.5333333333333333,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,5,14,9,5,0.6333333333333333,0.5111111111111111,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,6,14,9,5,0.5777777777777777,0.6,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,7,14,9,5,0.6333333333333333,0.6,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,8,14,9,5,0.6333333333333333,0.6666666666666666,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,9,14,9,5,0.6888888888888889,0.6888888888888889,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,10,14,9,5,0.5333333333333333,0.5777777777777777,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,11,14,9,5,0.8444444444444444,0.7111111111111111,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,12,14,9,5,0.788888888888889,0.7777777777777777,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,13,14,9,5,0.788888888888889,0.8,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,14,14,9,5,0.6777777777777778,0.8,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,15,14,9,5,0.6777777777777778,0.8,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,16,14,9,5,0.6777777777777778,0.8222222222222222,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,17,14,9,5,0.6777777777777778,0.7777777777777777,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,18,14,9,5,0.6777777777777778,0.8222222222222222,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,19,14,9,5,0.788888888888889,0.7555555555555556,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,20,14,9,5,0.7777777777777778,0.6222222222222222,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,21,14,9,5,0.7777777777777778,0.7111111111111111,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,22,14,9,5,0.7222222222222222,0.7777777777777778,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,23,14,9,5,0.7222222222222222,0.8666666666666667,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,24,14,9,5,0.8333333333333333,0.8666666666666667,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,25,14,9,5,0.8333333333333333,0.8888888888888888,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,26,14,9,5,0.8333333333333333,0.8444444444444444,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,27,14,9,5,0.8333333333333333,0.8888888888888888,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,28,14,9,5,0.8888888888888888,0.9333333333333333,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,29,14,9,5,0.8888888888888888,0.9111111111111111,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,30,14,9,5,0.8333333333333333,0.9555555555555556,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,31,14,9,5,0.7777777777777778,0.9111111111111111,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,32,14,9,5,0.8333333333333333,0.9333333333333333,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,33,14,9,5,0.8333333333333333,0.9333333333333333,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,34,14,9,5,0.8333333333333333,0.9111111111111111,supported
OUTLIER,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,35,14,9,5,0.8888888888888888,0.9555555555555556,supported
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,0,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,1,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,2,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,3,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,4,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,5,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,6,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,7,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,8,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,9,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,10,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,11,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,12,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,13,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,14,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,15,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,16,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,17,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,18,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,19,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,20,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,21,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,22,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,23,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,24,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
OUTLIER,within_evidence_emotional_pressure,end_of_user_message,S3,delta,25,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:14; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
