analysis,anchor,pair,best_layer,best_balanced_accuracy,best_baseline_balanced_accuracy,status,support_note,n_label_0,n_label_1
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_false_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_emotional_pressure,-1,-1.000000,0.000000,unsupported,"class_counts=0:0,1:80; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3",0,80
neutral_vulnerability,end_of_answer_choices,evidence_authority_pressure,-1,-1.000000,0.000000,unsupported,"class_counts=0:0,1:80; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3",0,80
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,34,0.844595,0.500000,ok,,74,6
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_belief_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,34,0.792857,0.500000,ok,,70,10
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
neutral_vulnerability,end_of_answer_choices,evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,35,0.874880,0.500000,ok,,193,287
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful,end_of_user_message,all_pressure_pooled,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,22,0.798869,0.500000,ok,,37,43
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,34,0.745098,0.500000,ok,,12,68
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_false_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_emotional_pressure,-1,-1.000000,0.000000,unsupported,"class_counts=0:0,1:80; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3",0,80
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_authority_pressure,-1,-1.000000,0.000000,unsupported,"class_counts=0:0,1:80; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3",0,80
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,22,0.837838,0.500000,ok,,74,6
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_belief_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,0,0.821429,0.500000,ok,,70,10
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_true_rationale_pressure,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,0,0.700000,0.500000,ok,,5,75
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
harmful_vs_nonharmful_within,end_of_user_message,within_evidence_distractor_neutral,,,,,,,
